-0.1983,-0.031,0,0,21.3387,4.29348,50.5617,14.4156,78.2313,25.8537,31.8588,31.8232,150.109,23.744,170.597,5.80891,955.701,1131.48,7.03603,20.5926
-0.1998,-0.032,0,0,21.4432,4.37495,50.6174,14.6486,78.2905,26.0782,31.8834,31.8533,148.847,23.968,171.524,5.79768,956.621,1131.59,7.11874,20.7975
-0.2016,-0.033,0,0,21.5311,4.46343,50.6461,14.9207,78.3234,26.3401,31.9148,31.8841,147.611,24.192,172.648,5.77888,957.737,1131.73,7.33187,20.9941
-0.2032,-0.033,0,0,21.2368,4.47478,50.3019,15.0871,77.9828,26.4979,31.9611,31.9226,146.434,24.416,173.597,5.75898,958.678,1131.86,7.66936,21.4008
-0.2048,-0.034,0,0,21.1449,4.52081,50.1597,15.2894,77.8442,26.6915,31.9965,31.9595,145.271,24.64,174.554,5.73401,959.627,1131.99,7.78097,21.4019
-0.2066,-0.035,0,0,21.0552,4.56423,50.0191,15.4909,77.7072,26.8842,32.0324,31.996,144.126,24.864,175.522,5.70603,960.585,1132.12,8.10338,21.8091
-0.2081,-0.036,0,0,20.9664,4.60471,49.8789,15.6909,77.5707,27.0754,32.0684,32.0322,143.001,25.088,176.498,5.67305,961.552,1132.26,8.3338,22.0156
-0.2098,-0.037,0,0,20.8764,4.64182,49.7372,15.8887,77.4327,27.2643,32.1049,32.0685,141.896,25.312,177.482,5.63595,962.526,1132.4,8.44064,22.0159
-0.2114,-0.037,0,0,20.5932,4.63245,49.4122,16.0091,77.1107,27.3774,32.1497,32.1091,140.829,25.536,178.276,5.60411,963.312,1132.52,8.66095,22.2367
-0.213,-0.038,0,0,20.9128,4.7514,49.6686,16.3244,77.3716,27.6818,32.1708,32.1399,139.739,25.76,179.478,5.55062,964.501,1132.7,8.86129,22.4491
-0.2147,-0.038,0,0,20.4126,4.70122,49.1258,16.4063,76.8318,27.7563,32.2318,32.1859,138.732,25.984,180.287,5.51236,965.301,1132.83,9.08308,22.6347
-0.2163,-0.039,0,0,20.1161,4.67772,48.7986,16.478,76.5068,27.8228,32.2708,32.2283,137.728,26.208,180.87,5.54635,966.512,1133.03,9.37472,23.0362
-0.2178,-0.04,0,0,20.5886,4.94636,48.2501,16.5584,75.9614,27.8957,32.3291,32.2787,136.774,26.432,181.692,5.59663,967.325,1133.16,9.37195,23.0562
-0.2193,-0.04,0,0,20.4737,5.10438,48.1352,16.7164,75.8496,28.0462,32.3954,32.3371,135.87,26.656,182.519,5.65004,968.143,1133.29,9.30062,23.198
-0.2208,-0.041,0,0,20.5507,5.34448,48.2122,16.9565,75.9305,28.2769,32.4619,32.3995,134.998,26.88,183.561,5.71362,969.172,1133.46,9.4904,23.4042
-0.2222,-0.043,0,0,20.4083,5.54013,48.0178,17.1233,75.7921,28.463,32.5412,32.4703,134.175,27.104,184.611,5.7742,970.21,1133.64,9.69465,23.6129
-0.2235,-0.045,0,0,20.2675,5.72931,47.8809,17.3029,75.6552,28.6425,32.62,32.5452,133.382,27.328,185.671,5.83171,971.255,1133.82,9.88207,23.8129
-0.2249,-0.047,0,0,20.1281,5.91089,47.7456,17.4747,75.5633,28.8414,32.6986,32.6219,132.609,27.552,186.739,5.88613,972.309,1134.01,10.0782,23.9953
-0.2263,-0.05,0,0,19.9898,6.08472,47.6114,17.6388,75.4257,29.0138,32.7731,32.6975,131.845,27.776,187.816,5.94159,973.371,1134.19,10.0047,24.1813
-0.2275,-0.052,0,0,19.8551,6.24774,47.4807,17.7919,75.2915,29.1754,32.8488,32.7731,131.093,28,188.904,5.99425,974.443,1134.39,10.3059,24.4211
-0.2288,-0.055,0,0,19.7192,6.40204,47.3489,17.9363,75.1562,29.3283,32.92,32.8466,130.344,28.224,189.998,6.0483,975.521,1134.58,10.1092,24.5565
-0.2302,-0.058,0,0,19.5865,6.5444,47.2203,18.0686,75.0241,29.4692,32.9881,32.9173,129.596,28.448,191.102,6.0996,976.608,1134.78,10.4276,24.7722
-0.2315,-0.061,0,0,19.4534,6.67447,47.0915,18.1886,74.8916,29.5979,33.053,32.9852,128.848,28.672,192.213,6.14737,977.702,1134.98,10.4662,24.9532
-0.2329,-0.064,0,0,19.3219,6.79299,46.9642,18.297,74.7607,29.715,33.1146,33.0499,128.1,28.896,193.333,6.19619,978.804,1135.18,10.6215,25.121
-0.2342,-0.067,0,0,19.193,6.90041,46.8395,18.3941,74.6324,29.8209,33.1725,33.1112,127.351,29.12,194.463,6.23919,979.915,1135.39,11.059,25.316
-0.2355,-0.07,0,0,19.0654,6.99628,46.7162,18.4797,74.5054,29.9153,33.2264,33.1688,126.598,29.344,195.602,6.27384,981.033,1135.61,11.4931,25.5016
-0.237,-0.073,0,0,18.9391,7.08064,46.5942,18.5536,74.3797,29.9982,33.2764,33.2226,125.843,29.568,196.75,6.2994,982.158,1135.85,11.8982,25.6993
-0.2384,-0.076,0,0,18.8139,7.15344,46.4734,18.6159,74.2552,30.0695,33.3219,33.2722,125.084,29.792,197.907,6.31561,983.289,1136.09,12.5666,25.9246
-0.2399,-0.079,0,0,18.6904,7.21499,46.3542,18.6669,74.1323,30.1296,33.363,33.3176,124.32,30.016,199.073,6.31876,984.427,1136.35,12.9849,26.1057
-0.2412,-0.082,0,0,18.5676,7.26491,46.2358,18.7061,74.0101,30.178,33.3992,33.3584,123.55,30.24,200.249,6.31253,985.571,1136.62,13.6086,26.3134
-0.2428,-0.085,0,0,18.4465,7.30374,46.1192,18.7342,73.8896,30.2153,33.431,33.3947,122.775,30.464,201.434,6.2922,986.722,1136.9,14.2275,26.554
-0.2443,-0.088,0,0,18.3269,7.3324,46.0041,18.752,73.7707,30.2424,33.4581,33.4264,121.994,30.688,202.629,6.25885,987.879,1137.2,14.8447,26.7679
-0.2459,-0.091,0,0,17.986,7.2565,45.6669,18.6673,73.4304,30.1652,33.4798,33.4531,121.207,30.912,203.593,6.22249,988.811,1137.45,15.3906,27.0053
-0.247,-0.093,0,0,18.339,7.45023,46.0253,18.8478,73.7842,30.3571,33.496,33.4745,120.412,31.136,205.05,6.15265,990.215,1137.85,16.0506,27.245
-0.249,-0.096,0,0,17.9736,7.35542,45.6645,18.7419,73.4194,30.2607,33.5141,33.4943,119.622,31.36,206.275,6.07994,991.392,1138.19,16.6329,27.4744
-0.251,-0.098,0,0,17.8587,7.34661,45.5543,18.7219,73.3052,30.2503,33.5269,33.5106,118.832,31.584,207.51,5.99405,992.577,1138.55,17.197,27.7365
-0.252,-0.099,0,0,17.7451,7.3327,45.4454,18.6967,73.1923,30.2348,33.5385,33.5246,118.044,31.808,208.756,5.89523,993.769,1138.92,17.7507,27.9885
-0.254,-0.101,0,0,17.6323,7.3159,45.3373,18.6685,73.0801,30.2164,33.5473,33.5359,117.258,32.032,210.012,5.78353,994.968,1139.32,18.3097,28.2518
-0.256,-0.103,0,0,17.5211,7.29412,45.2308,18.6352,72.9696,30.1929,33.5534,33.5447,116.475,32.256,211.278,5.6587,996.175,1139.72,18.8478,28.4961
-0.258,-0.105,0,0,16.622,6.93638,44.3333,18.2736,72.0708,29.8347,33.555,33.5498,115.689,32.48,211.7,5.5946,997.389,1140.14,19.35,28.7708
-0.26,-0.106,0,0,16.4249,6.86812,44.1407,18.1945,71.0252,29.4285,33.5574,33.5536,114.91,32.704,212.893,5.66731,998.611,1140.57,19.8748,29.0394
-0.261,-0.108,0,0,16.2719,6.81407,44.0462,18.1537,70.9891,29.2091,33.5619,33.5577,114.142,32.928,214.201,5.72925,999.84,1141.02,20.3519,29.3249
